city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.16,flatwise,6.55,1703.41,12.43,1.7,11.08,4.51,6.57,0,6.69,113.75
bern,0.16,flatwise,9.17,1881.4,12.36,1.88,10.64,4.41,6.23,0,5.82,119.39
bern,0.16,flatwise,13.1,1870.17,12.45,1.87,10.81,4.55,6.26,3,8.21,118.48
bern,0.16,flatwise,10.48,2039.82,12.41,2.04,10.4,4.45,5.95,0,6.49,123.77
bern,0.16,flatwise,15.72,2146.34,12.56,2.15,10.12,4.64,5.48,2,7.71,127.86
bern,0.16,flatwise,13.1,2324.71,11.9,2.32,9.23,3.99,5.24,0,6.06,135.34
bern,0.16,flatwise,11.79,2269.98,12.48,2.27,9.68,4.48,5.2,6,9.12,133.15
bern,0.16,flatwise,11.79,2189.19,12.47,2.19,10.37,4.52,5.85,9,8.99,129.29
bern,0.16,flatwise,11.79,2347.87,12.4,2.35,9.7,4.49,5.21,0,6.98,135.27
bern,0.16,flatwise,14.41,2512.35,12.3,2.51,9.14,4.38,4.76,0,6.97,141.21
bern,0.16,flatwise,15.72,2449.03,12.49,2.45,9.53,4.53,5.0,5,9.61,138.65
bern,0.16,flatwise,13.1,2605.36,12.24,2.61,8.8,4.31,4.49,0,7.04,145.35
bern,0.16,flatwise,18.34,2736.86,12.23,2.74,8.26,4.27,3.99,0,6.93,150.2
bern,0.16,flatwise,15.72,2860.19,12.14,2.86,8.12,4.2,3.92,0,7.67,153.55
bern,0.16,flatwise,17.03,2303.53,12.51,2.3,11.72,4.57,7.15,45,10.7,130.81
bern,0.16,flatwise,13.1,2191.71,12.56,2.19,11.74,4.61,7.13,4,10.94,128.32
bern,0.16,flatwise,14.41,2306.77,12.4,2.31,10.72,4.49,6.23,0,7.73,134.47
bern,0.16,flatwise,9.17,2410.79,11.16,2.41,9.59,3.27,6.32,0,5.36,140.91
bern,0.16,flatwise,15.72,2448.75,12.11,2.45,9.47,4.2,5.27,1,7.58,143.97
bern,0.16,flatwise,13.1,2540.15,11.96,2.54,8.38,3.99,4.39,0,6.44,148.74
bern,0.16,flatwise,18.34,2620.25,12.15,2.62,9.18,4.25,4.93,0,6.97,144.45
bern,0.16,flatwise,11.79,2546.96,12.16,2.55,9.47,4.23,5.24,1,7.8,141.11
bern,0.16,flatwise,15.72,2073.58,12.68,2.07,11.26,4.76,6.5,8,9.78,124.3
bern,0.16,flatwise,6.55,2187.65,11.12,2.19,10.09,3.22,6.87,0,5.3,131.18
bern,0.16,flatwise,14.41,2281.23,12.24,2.28,9.34,4.28,5.06,0,7.24,136.29
bern,0.16,flatwise,13.1,1976.28,12.35,1.98,10.82,4.45,6.37,11,9.69,125.33
bern,0.16,flatwise,9.17,2075.47,12.29,2.08,10.9,4.39,6.51,0,7.05,127.9
bern,0.16,flatwise,10.48,2196.75,12.2,2.2,10.52,4.3,6.22,0,7.55,131.21
bern,0.16,flatwise,6.55,2330.6,12.13,2.33,10.07,4.24,5.83,0,6.67,134.9
bern,0.16,flatwise,15.72,2105.03,12.46,2.11,11.29,4.51,6.78,14,8.84,126.22
bern,0.16,flatwise,9.17,1937.98,12.34,1.94,11.49,4.4,7.09,12,8.87,120.81
bern,0.16,flatwise,11.79,2075.61,11.7,2.08,10.74,3.75,6.99,0,5.68,125.0
bern,0.16,flatwise,10.48,2199.86,11.98,2.2,10.06,3.98,6.08,0,6.25,130.57
bern,0.16,flatwise,10.48,2335.16,12.43,2.34,9.64,4.43,5.21,0,7.04,136.53
bern,0.16,flatwise,11.79,2228.95,12.57,2.23,10.02,4.62,5.4,10,8.62,133.45
bern,0.16,flatwise,10.48,2107.21,12.54,2.11,10.54,4.56,5.98,4,7.25,126.93
bern,0.16,flatwise,11.79,2040.94,12.49,2.04,11.03,4.53,6.5,8,7.13,123.68
bern,0.16,flatwise,9.17,2186.81,12.26,2.19,10.4,4.27,6.13,0,7.01,129.77
bern,0.16,flatwise,15.72,2318.6,12.35,2.32,9.66,4.36,5.3,0,6.24,136.06
bern,0.16,flatwise,11.79,2440.91,12.38,2.44,8.86,4.42,4.44,0,7.94,142.09
bern,0.16,flatwise,10.48,2497.18,12.46,2.5,8.88,4.56,4.32,0,7.89,143.26
bern,0.16,flatwise,15.72,2278.73,12.47,2.28,10.01,4.52,5.49,3,9.16,133.75
bern,0.16,flatwise,17.03,2415.88,12.3,2.42,9.62,4.34,5.28,0,8.24,138.0
bern,0.16,flatwise,10.48,2539.61,12.23,2.54,9.15,4.27,4.88,0,6.44,142.68
bern,0.16,flatwise,5.24,2674.09,11.89,2.67,8.47,3.97,4.5,0,6.79,148.34
bern,0.16,flatwise,14.41,2445.63,12.25,2.45,9.59,4.35,5.24,10,8.48,139.52
bern,0.16,flatwise,17.03,2568.81,12.21,2.57,8.97,4.24,4.73,0,7.92,144.2
bern,0.16,flatwise,23.58,2530.58,12.41,2.53,9.38,4.45,4.93,1,8.67,141.82
bern,0.16,flatwise,14.41,2655.23,12.16,2.66,8.84,4.23,4.61,0,7.16,146.91
bern,0.16,flatwise,14.41,2778.36,12.12,2.78,8.45,4.2,4.25,0,6.58,151.73
bern,0.16,flatwise,19.65,2685.57,12.15,2.69,8.46,4.24,4.22,5,8.83,149.37
bern,0.16,flatwise,20.96,2773.14,12.14,2.77,8.41,4.3,4.11,0,8.07,150.88
bern,0.16,flatwise,14.41,2808.53,12.06,2.81,8.44,4.15,4.29,0,7.33,152.12
bern,0.16,flatwise,11.79,2916.07,11.24,2.92,8.07,3.32,4.75,0,5.05,156.33
bern,0.16,flatwise,15.72,2737.97,12.11,2.74,8.79,4.23,4.56,5,7.65,150.15
bern,0.16,flatwise,18.34,2509.08,12.4,2.51,9.64,4.5,5.14,3,9.6,142.08
bern,0.16,flatwise,14.41,2620.34,12.21,2.62,8.93,4.34,4.59,0,8.08,147.04
bern,0.16,flatwise,17.03,2272.2,12.27,2.27,10.66,4.4,6.26,8,11.37,133.25
bern,0.16,flatwise,15.72,2381.59,11.89,2.38,10.04,3.98,6.06,0,6.93,137.91
bern,0.16,flatwise,11.79,2304.03,12.19,2.3,10.07,4.32,5.75,3,8.61,135.97
bern,0.16,flatwise,19.65,2412.44,12.04,2.41,9.35,4.21,5.14,0,7.45,140.4
bern,0.16,flatwise,20.96,2517.8,11.87,2.52,9.07,4.0,5.07,0,6.34,143.35
bern,0.16,flatwise,14.41,2338.44,12.29,2.34,9.5,4.41,5.09,2,9.17,136.9
bern,0.16,flatwise,5.24,2461.4,11.05,2.46,9.43,3.13,6.3,0,4.58,139.54
bern,0.16,flatwise,18.34,2199.76,12.45,2.2,10.61,4.52,6.09,7,9.57,130.07
bern,0.16,flatwise,9.17,2285.25,12.27,2.29,9.85,4.4,5.45,0,7.07,134.42
bern,0.16,flatwise,11.79,2399.82,12.12,2.4,9.29,4.21,5.08,0,6.69,139.31
bern,0.16,flatwise,15.72,2478.34,12.17,2.48,8.98,4.31,4.67,1,6.99,141.88
bern,0.16,flatwise,11.79,2599.95,11.7,2.6,8.7,3.78,4.92,0,5.4,146.03
bern,0.16,flatwise,15.72,2574.29,11.95,2.57,9.07,4.1,4.97,1,6.94,143.89
bern,0.16,flatwise,20.96,2699.52,11.85,2.7,8.76,4.04,4.72,0,6.28,147.74
bern,0.16,flatwise,13.1,2808.8,12.0,2.81,8.2,4.17,4.03,0,6.75,152.24
bern,0.16,flatwise,15.72,2940.12,12.03,2.94,7.61,4.23,3.38,0,7.84,157.49
bern,0.16,flatwise,14.41,3026.26,12.07,3.03,7.42,4.24,3.18,0,8.31,160.64
bern,0.16,flatwise,11.79,3106.56,11.54,3.11,7.19,3.67,3.52,0,5.78,163.58
bern,0.16,flatwise,17.03,2659.08,12.16,2.66,9.59,4.31,5.28,8,11.25,146.03
bern,0.16,flatwise,17.03,2757.64,12.09,2.76,9.04,4.16,4.88,0,6.71,150.09
bern,0.16,flatwise,15.72,2870.47,12.12,2.87,8.5,4.2,4.3,0,6.37,154.76
bern,0.16,flatwise,15.72,2954.61,11.5,2.95,7.79,3.68,4.11,0,5.51,159.24
bern,0.16,flatwise,18.34,2583.52,12.31,2.58,9.23,4.43,4.8,3,9.86,146.07
bern,0.16,flatwise,14.41,2273.06,12.37,2.27,10.28,4.44,5.84,5,9.33,135.02
bern,0.16,flatwise,19.65,2366.2,12.36,2.37,10.1,4.41,5.69,0,6.94,137.09
bern,0.16,flatwise,15.72,2294.65,12.22,2.29,10.21,4.25,5.96,3,7.31,135.33
bern,0.16,flatwise,10.48,2394.79,12.05,2.39,9.56,4.16,5.4,0,6.61,139.88
